,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FPL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYISO,NWMT,OVEC,PJM,AEC,PNM,SEC,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NB,ERCOT
763,,,,0,336,26,1964,0,,0,,39,5,0,141,,0,0,0,321,,0,1,0,,681,129,,151,83,0,,0,0
764,,,,0,323,25,1715,0,,0,,32,3,0,138,,0,0,0,219,,0,1,1,,642,108,,130,93,0,,0,0
765,,,,0,266,7,1233,0,,0,,20,3,0,131,,0,0,0,74,,0,0,3,,501,105,,121,82,0,,0,0
766,,,,0,118,9,486,0,,0,,5,2,0,112,,0,0,0,1,,0,0,3,,396,91,,43,59,0,,0,0
767,,,,0,9,2,65,0,,0,,0,0,0,45,,0,0,0,1,,0,0,4,,73,91,,3,8,0,,0,0
768,,,,0,0,0,21,0,,0,,0,0,0,3,,0,0,0,1,,0,0,2,,1,25,,0,2,0,,0,0
769,,,,0,0,0,23,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,0,,0,0,0,,0,0
770,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,0,,0,0,0,,0,0
771,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
772,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
773,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
774,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
775,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
776,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
777,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
778,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
779,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
780,,,,0,18,0,0,0,,0,,0,0,0,0,,0,0,0,4,,0,0,0,,0,0,,0,0,0,,0,0
781,,,,0,75,2,85,0,,0,,2,0,0,0,,0,0,0,275,,0,0,0,,3,0,,8,0,0,,0,0
782,,,,0,172,9,667,0,,0,,13,1,0,6,,0,0,0,539,,0,0,0,,47,0,,88,19,0,,0,0
783,,,,0,282,10,1445,0,,0,,28,7,0,47,,0,0,0,763,,0,1,0,,141,33,,145,74,0,,0,0
784,,,,0,337,13,1881,0,,0,,41,8,0,141,,0,0,0,828,,0,1,0,,264,137,,168,89,0,,0,0
785,,,,0,354,9,2055,0,,0,,46,8,0,198,,0,0,0,863,,0,1,0,,377,166,,216,93,0,,0,0
786,,,,0,356,25,2079,0,,0,,45,9,0,196,,0,0,0,907,,0,1,0,,383,164,,207,131,0,,0,0
787,,,,0,352,20,2014,0,,0,,43,11,0,199,,0,0,0,881,,0,1,0,,451,137,,155,135,0,,0,0
788,,,,0,326,12,1801,0,,0,,33,10,0,187,,0,0,0,725,,0,1,1,,469,87,,123,133,0,,0,0
789,,,,0,277,11,1371,0,,0,,12,7,0,171,,0,0,0,320,,0,0,0,,270,86,,87,128,0,,0,0
790,,,,0,147,16,639,0,,0,,5,2,0,103,,0,0,0,3,,0,0,2,,163,87,,82,97,0,,0,0
791,,,,0,13,4,72,0,,0,,0,1,0,35,,0,0,0,1,,0,0,2,,45,61,,13,19,0,,0,0
792,,,,0,0,0,20,0,,0,,0,0,0,5,,0,0,0,1,,0,0,3,,0,44,,0,0,0,,0,0
793,,,,0,0,0,22,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,6,,0,0,0,,0,0
794,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,5,,0,0,0,,0,0
795,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
796,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
797,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
798,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
799,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
800,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
801,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
802,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
803,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,5,,0,0,0,,0,0
804,,,,0,19,0,0,0,,0,,0,0,0,0,,0,0,0,7,,0,0,0,,0,5,,0,0,0,,0,0
805,,,,0,70,1,64,0,,0,,0,0,0,0,,0,0,0,290,,0,0,0,,1,5,,1,0,0,,0,0
806,,,,0,112,2,369,0,,0,,2,1,0,6,,0,0,0,612,,0,0,0,,58,5,,15,13,0,,0,0
807,,,,0,162,6,598,0,,0,,5,1,0,41,,0,0,0,654,,0,0,0,,164,27,,40,46,0,,0,0
808,,,,0,157,19,704,0,,0,,9,1,0,93,,0,0,0,721,,0,0,0,,295,110,,91,70,0,,0,0
809,,,,0,226,45,680,0,,0,,12,4,0,139,,0,0,0,795,,0,0,0,,367,121,,119,112,0,,0,0
810,,,,0,233,25,574,0,,0,,17,8,0,151,,0,0,0,679,,0,0,0,,460,139,,124,91,0,,0,0
811,,,,0,264,27,539,0,,0,,30,7,0,159,,0,0,0,499,,0,0,0,,422,116,,150,112,0,,0,0
812,,,,0,273,38,472,0,,0,,49,4,0,137,,0,0,0,297,,0,0,0,,462,63,,62,129,0,,0,0
813,,,,0,261,22,349,0,,0,,37,3,0,132,,0,0,0,66,,0,0,0,,403,70,,52,125,0,,0,0
814,,,,0,145,7,182,0,,0,,8,3,0,103,,0,0,0,1,,0,0,1,,299,49,,61,113,0,,0,0
815,,,,0,16,4,52,0,,0,,0,0,0,39,,0,0,0,1,,0,0,0,,137,50,,21,41,0,,0,0
816,,,,0,0,0,20,0,,0,,0,0,0,4,,0,0,0,1,,0,0,1,,2,49,,0,1,0,,0,0
817,,,,0,0,0,20,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,4,,0,0,0,,0,0
818,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
819,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
820,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
821,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
822,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
823,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,3,,0,0,0,,0,0
824,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,2,,0,0,0,,0,0
825,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
826,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
827,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
828,,,,0,18,0,0,0,,0,,0,0,0,0,,0,0,0,5,,0,0,0,,0,0,,0,0,0,,0,0
829,,,,0,75,1,58,0,,0,,4,0,0,0,,0,0,0,259,,0,0,0,,9,0,,1,0,0,,0,0
830,,,,0,177,19,667,0,,0,,25,1,0,2,,0,0,0,610,,0,0,0,,138,0,,17,2,0,,0,0
831,,,,0,284,38,1435,0,,0,,54,3,0,18,,0,0,0,782,,0,0,0,,349,39,,38,6,0,,0,0
832,,,,0,336,52,1813,0,,0,,77,6,0,57,,0,0,0,828,,0,0,0,,519,137,,67,11,0,,0,0
833,,,,0,352,62,1985,0,,0,,86,10,0,97,,0,0,0,795,,0,1,0,,576,160,,94,24,0,,0,0
834,,,,0,356,61,1967,0,,0,,92,13,0,134,,0,0,0,728,,0,1,0,,592,163,,123,25,0,,0,0
835,,,,0,347,78,1871,0,,0,,91,20,0,134,,0,0,0,579,,0,1,1,,675,152,,168,24,0,,0,0
836,,,,0,317,64,1643,0,,0,,77,24,0,123,,0,0,0,528,,0,1,3,,557,145,,196,22,0,,0,0
837,,,,0,253,75,1310,0,,0,,49,20,0,149,,0,0,0,253,,0,1,2,,420,161,,201,16,0,,0,0
838,,,,0,136,63,667,0,,0,,12,14,0,105,,0,0,0,4,,0,1,3,,271,162,,71,9,0,,0,0
839,,,,0,10,18,88,0,,0,,0,3,0,43,,0,0,0,1,,0,0,3,,60,157,,6,2,0,,0,0
840,,,,0,0,0,25,0,,0,,0,0,0,4,,0,0,0,1,,0,0,4,,1,62,,0,0,0,,0,0
841,,,,0,0,0,21,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,5,,0,0,0,,0,0
842,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,0,,0,0,0,,0,0
843,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,0,,0,0,0,,0,0
844,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
845,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
846,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
847,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
848,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
849,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
850,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
851,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
852,,,,0,19,0,0,0,,0,,0,0,0,0,,0,0,0,7,,0,0,0,,0,0,,0,0,0,,0,0
853,,,,0,74,3,96,0,,0,,3,1,0,0,,0,0,0,386,,0,0,0,,12,0,,15,0,0,,0,0
854,,,,0,173,37,730,0,,0,,11,9,0,2,,0,0,0,683,,0,0,0,,201,0,,125,3,0,,0,0
855,,,,0,278,73,1420,0,,0,,23,20,0,11,,0,0,0,822,,0,1,0,,438,7,,203,13,0,,0,0
856,,,,0,325,77,1826,0,,0,,34,25,0,35,,0,0,0,872,,0,1,0,,546,57,,216,22,0,,0,0
857,,,,0,348,75,2013,0,,0,,51,26,0,34,,0,0,0,870,,0,1,0,,679,106,,227,30,0,,0,0
858,,,,0,348,73,2045,0,,0,,83,27,0,47,,0,0,0,869,,0,1,0,,667,103,,236,32,0,,0,0
859,,,,0,329,70,1973,0,,0,,82,26,0,47,,0,0,0,807,,0,1,0,,639,92,,244,47,0,,0,0
860,,,,0,278,64,1749,0,,0,,83,25,0,28,,0,0,0,680,,0,1,3,,578,99,,249,30,0,,0,0
861,,,,0,221,59,1313,0,,0,,70,20,0,46,,0,0,0,335,,0,1,1,,519,98,,245,25,0,,0,0
862,,,,0,112,56,607,0,,0,,29,11,0,18,,0,0,0,4,,0,1,4,,359,59,,192,17,0,,0,0
863,,,,0,15,18,72,0,,0,,20,2,0,11,,0,0,0,1,,0,0,3,,92,35,,48,9,0,,0,0
864,,,,0,0,0,23,0,,0,,6,0,0,1,,0,0,0,1,,0,0,3,,1,19,,0,0,0,,0,0
865,,,,0,0,0,22,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,2,,0,0,0,,0,0
866,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,0,,0,0,0,,0,0
867,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
868,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
869,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
870,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
871,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
872,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
873,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
874,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
875,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
876,,,,0,19,0,0,0,,0,,0,0,0,0,,0,0,0,8,,0,0,0,,0,0,,0,0,0,,0,0
877,,,,0,76,4,93,0,,0,,6,0,0,0,,0,0,0,409,,0,0,0,,11,0,,20,0,0,,0,0
878,,,,0,148,34,697,0,,0,,33,9,0,2,,0,0,0,754,,0,0,0,,151,0,,136,0,0,,0,0
879,,,,0,200,61,1389,0,,0,,62,20,0,11,,0,0,0,808,,0,0,0,,363,30,,210,4,0,,0,0
880,,,,0,228,66,1753,0,,0,,78,24,0,21,,0,0,0,815,,0,0,0,,494,127,,225,9,0,,0,0
881,,,,0,261,67,1938,0,,0,,90,25,0,22,,0,0,0,695,,0,0,0,,538,166,,229,21,0,,0,0
882,,,,0,197,68,1812,0,,0,,83,25,0,31,,0,0,0,636,,0,0,0,,638,143,,234,22,0,,0,0
883,,,,0,175,70,1533,0,,0,,61,24,0,47,,0,0,0,450,,0,0,1,,611,112,,244,19,0,,0,0
884,,,,0,161,70,1127,0,,0,,39,21,0,45,,0,0,0,279,,0,0,2,,472,136,,241,17,0,,0,0
885,,,,0,127,65,744,0,,0,,22,18,0,36,,0,0,0,86,,0,0,3,,338,147,,220,14,0,,0,0
886,,,,0,89,37,263,0,,0,,4,11,0,33,,0,0,0,7,,0,1,3,,255,151,,192,20,0,,0,0
887,,,,0,10,6,45,0,,0,,0,2,0,36,,0,0,0,1,,0,0,2,,89,132,,53,14,0,,0,0
888,,,,0,0,0,23,0,,0,,0,0,0,3,,0,0,0,1,,0,0,2,,2,59,,0,0,0,,0,0
889,,,,0,0,0,22,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,6,,0,0,0,,0,0
890,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
891,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
892,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
893,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
894,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
895,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
896,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
897,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
898,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
899,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
900,,,,0,18,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
901,,,,0,71,3,83,0,,0,,0,0,0,0,,0,0,0,140,,0,0,0,,17,0,,24,0,0,,0,0
902,,,,0,129,43,593,0,,0,,5,9,0,1,,0,0,0,327,,0,0,0,,254,0,,157,5,0,,0,0
903,,,,0,220,75,1134,0,,0,,10,20,0,10,,0,0,0,321,,0,2,0,,714,50,,241,19,0,,0,0
904,,,,0,266,75,1458,0,,0,,13,24,0,25,,0,0,0,311,,0,2,0,,895,179,,258,29,0,,0,0
905,,,,0,288,72,1712,0,,0,,14,26,0,25,,0,0,0,381,,0,1,0,,1027,194,,238,51,0,,0,0
906,,,,0,312,73,1812,0,,0,,19,26,0,40,,0,0,0,362,,0,2,0,,1069,187,,255,86,0,,0,0
907,,,,0,299,62,1828,0,,0,,18,26,0,48,,0,0,0,449,,0,2,0,,1063,178,,259,72,0,,0,0
908,,,,0,304,70,1614,0,,0,,11,23,0,53,,0,0,0,362,,0,2,3,,1062,179,,256,43,0,,0,0
909,,,,0,244,60,1267,0,,0,,4,19,0,57,,0,0,0,228,,0,2,2,,928,181,,248,20,0,,0,0
910,,,,0,136,62,649,0,,0,,1,10,0,37,,0,0,0,4,,0,1,3,,572,187,,193,15,0,,0,0
911,,,,0,16,19,84,0,,0,,0,3,0,16,,0,0,0,1,,0,0,3,,176,182,,56,4,0,,0,0
912,,,,0,0,0,23,0,,0,,0,0,0,2,,0,0,0,1,,0,0,4,,3,102,,0,2,0,,0,0
913,,,,0,0,0,22,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,4,,0,1,0,,0,0
914,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,0,,0,2,0,,0,0
915,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,1,0,,0,0
916,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,3,0,,0,0
917,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
918,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
919,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
920,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
921,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
922,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
923,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
924,,,,0,19,0,0,0,,0,,0,0,0,0,,0,0,0,5,,0,0,0,,0,0,,0,0,0,,0,0
925,,,,0,71,2,90,0,,0,,0,1,0,0,,0,0,0,267,,0,0,0,,8,0,,24,0,0,,0,0
926,,,,0,140,27,636,0,,0,,3,10,0,6,,0,0,0,428,,0,1,0,,115,0,,160,28,0,,0,0
927,,,,0,195,70,1330,0,,0,,5,20,0,61,,0,0,0,545,,0,2,0,,333,35,,240,111,0,,0,0
928,,,,0,318,70,1759,0,,0,,8,25,0,147,,0,0,0,578,,0,2,0,,591,129,,246,149,0,,0,0
929,,,,0,294,75,1907,0,,0,,19,26,0,188,,0,0,0,645,,0,2,0,,745,145,,226,161,0,,0,0
930,,,,0,288,65,1888,0,,0,,61,26,0,193,,0,0,0,642,,0,1,0,,900,139,,218,161,0,,0,0
931,,,,0,314,42,1635,0,,0,,60,26,0,182,,0,0,0,538,,0,2,1,,1004,146,,219,160,0,,0,0
932,,,,0,294,52,1404,0,,0,,59,21,0,157,,0,0,0,533,,0,2,1,,958,148,,203,139,0,,0,0
933,,,,0,227,13,1067,0,,0,,50,18,0,141,,0,0,0,216,,0,1,3,,755,173,,202,113,0,,0,0
934,,,,0,119,12,512,0,,0,,14,6,0,89,,0,0,0,4,,0,1,2,,452,184,,156,78,0,,0,0
935,,,,0,18,8,79,0,,0,,0,1,0,37,,0,0,0,1,,0,0,3,,144,183,,56,18,0,,0,0
936,,,,0,0,0,23,0,,0,,0,0,0,5,,0,0,0,1,,0,0,2,,4,96,,0,0,0,,0,0
937,,,,0,0,0,23,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,4,,0,0,0,,0,0
938,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,0,,0,0,0,,0,0
939,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
940,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
941,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
942,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
943,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
944,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
945,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
946,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
947,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
948,,,,0,18,0,0,0,,0,,0,0,0,0,,0,0,0,8,,0,0,0,,0,0,,0,0,0,,0,0
949,,,,0,71,2,72,0,,0,,7,0,0,0,,0,0,0,257,,0,0,0,,19,0,,23,0,0,,0,0
950,,,,0,117,16,301,0,,0,,34,8,0,5,,0,0,0,617,,0,1,0,,197,0,,156,18,0,,0,0
951,,,,0,178,13,536,0,,0,,81,8,0,36,,0,0,0,702,,0,1,0,,376,12,,246,78,0,,0,0
952,,,,0,275,17,740,0,,0,,109,8,0,88,,0,0,0,803,,0,1,0,,512,47,,253,119,0,,0,0
953,,,,0,304,32,1005,0,,0,,115,4,0,146,,0,0,0,967,,0,1,0,,670,110,,239,149,0,,0,0
954,,,,0,299,78,1319,0,,0,,115,4,0,152,,0,0,0,957,,0,1,1,,734,173,,190,162,0,,0,0
955,,,,0,300,75,1259,0,,0,,113,5,0,171,,0,0,0,806,,0,1,0,,786,171,,158,166,0,,0,0
956,,,,0,255,66,1010,0,,0,,98,7,0,163,,0,0,0,747,,0,1,2,,706,168,,151,148,0,,0,0
957,,,,0,227,65,775,0,,0,,63,6,0,166,,0,0,0,387,,0,1,3,,546,173,,57,127,0,,0,0
958,,,,0,143,43,463,0,,0,,16,6,0,104,,0,0,0,7,,0,0,3,,400,164,,7,79,0,,0,0
959,,,,0,21,11,98,0,,0,,1,2,0,38,,0,0,0,1,,0,0,2,,139,98,,5,29,0,,0,0
960,,,,0,0,0,23,0,,0,,0,0,0,4,,0,0,0,1,,0,0,3,,6,41,,0,3,0,,0,0
961,,,,0,0,0,22,0,,0,,0,0,0,0,,0,0,0,1,,0,0,3,,0,3,,0,89,0,,0,0
962,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
963,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
964,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
965,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
966,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
967,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
968,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
969,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
970,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
971,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
972,,,,0,19,0,0,0,,0,,0,0,0,0,,0,0,0,18,,0,0,0,,0,0,,0,0,0,,0,0
973,,,,0,74,2,127,0,,0,,9,0,0,0,,0,0,0,564,,0,0,0,,4,0,,10,0,0,,0,0
974,,,,0,122,12,766,0,,0,,41,4,0,1,,0,0,0,936,,0,0,0,,79,0,,84,0,0,,0,0
975,,,,0,174,19,1181,0,,0,,83,15,0,9,,0,0,0,1006,,0,1,0,,185,4,,191,5,0,,0,0
976,,,,0,196,31,1169,0,,0,,99,9,0,17,,0,0,0,870,,0,1,0,,280,14,,224,16,0,,0,0
977,,,,0,177,48,1292,0,,0,,109,8,0,36,,0,0,0,763,,0,1,0,,348,31,,238,22,0,,0,0
978,,,,0,151,41,1294,0,,0,,108,13,0,43,,0,0,0,662,,0,1,0,,441,47,,225,30,0,,0,0
979,,,,0,158,37,1130,0,,0,,99,15,0,43,,0,0,0,439,,0,1,0,,515,51,,172,19,0,,0,0
980,,,,0,127,42,732,0,,0,,76,13,0,54,,0,0,0,255,,0,1,2,,445,47,,130,22,0,,0,0
981,,,,0,104,24,431,0,,0,,38,8,0,35,,0,0,0,53,,0,1,1,,338,37,,164,40,0,,0,0
982,,,,0,56,12,195,0,,0,,12,5,0,19,,0,0,0,2,,0,0,3,,187,36,,104,21,0,,0,0
983,,,,0,5,1,43,0,,0,,0,1,0,10,,0,0,0,1,,0,0,2,,49,19,,59,7,0,,0,0
984,,,,0,0,0,21,0,,0,,0,0,0,1,,0,0,0,1,,0,0,3,,1,10,,0,0,0,,0,0
985,,,,0,0,0,21,0,,0,,0,0,0,0,,0,0,0,1,,0,0,1,,0,0,,0,0,0,,0,0
986,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,2,,0,0,,0,0,0,,0,0
987,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
988,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
989,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
990,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
991,,,,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,1,,0,0,0,,0,0,,0,0,0,,0,0
